,company_name,job_summary,job_title,City,State
141,Facebook,Production Engineers (PEs) at Facebook are a hybrid between software and systems engineers and are core to every significant engineering effort that keeps…,"Production Engineer, Intern/Co-Op",Seattle, WA
142,Microsoft,"They have a passion for data analysis, statistical modeling, time series, change point detection, data mining, data engineering, and experimentation that…",Internship Opportunities for Students: Cybersecurity,Redmond, WA
143,Allstate,"Execute data exploration, data engineering, testing and implementation. Ability to extract data from various data sources. And you’ll have fun doing it.",Senior Data Analytics Engineer,Bothell, WA
144,Indeed,Work alongside other engineers on product teams to build and improve user experiences. Inform and educate engineers on your team about front-end topics and best…,Front End Software Engineer,Seattle, WA
145,"Wetlands & Wildlife, Inc.",Army Corps of Engineers requirements; Experience using Trimble Geo xH GPS units to collect accurate field data. Fish and wildlife habitat assessments;,Wetland Scientist/Ecologist,Seattle, WA
146,Pythian,"In-depth knowledge of popular database and data warehouse technologies from Microsoft, Amazon and/or Google (Big Data & Conventional RDBMS), Microsoft Azure SQL…",Big Data Architect,United States,
147,"CleanAir Engineering, Inc.",Continuously improve data manipulation and reporting procedures. This work is performed in a manner that has safety as its highest priority while collecting…,Field Engineer/Scientist - Entry Level,Sumner, WA
148,Oracle,"This is an area that we need strong expertise in data center design, data center facilities (i.e.; Knowledge of Data Center/Critical environment Electrical…",Data Center Build Engineer,Seattle, WA
149,Concur Technologies,Knowledge of data management fundamentals and data storage principles. We are looking for a talented Data Engineer to help build/enhance the next generation…,SAP Concur - Data Engineer,Bellevue, WA
150,"POWER Engineers, Inc.",Technical Software for testing purposes and data review: Perform testing and commissioning of Protection and Control systems on high voltage substations.,PTE Field Engineer,Vancouver, WA
151,"Amazon.com Services, Inc.","5+ years of experience data warehousing. Experience with data modeling and ETL (load/transform) development. This role is based in Seattle, WA.","Data Engineer, Talent Assessment",Seattle, WA
152,Apple,"Experience developing data science pipelines & workflows in Python, R or equivalent programming language. Experience with big data processing (Spark, Hive, Pig)…",Data Scientist - Experimentation,Seattle, WA
