,company_name,job_summary,job_title,City,State
729,BCS Data Center Operations,"The Data Center Engineer, Level 2 (DCE-2) conducts extensive hand-on operations and maintenance work in a data center and/or critical environment facility.",Data Center Engineer,Cincinnati, OH
730,Arzel Zoning Technology,"Guarding resources, sharing data and signalling threads.). Cleveland company seeks a “maker” and “do-er” type electrical/computer/software engineer to join our…",Electrical Engineer/ Computer Engineer,Cleveland, OH
731,GE Aviation,Data Engineer will be part of the Self-Service Data team in the Chief Data Officer Organization (CDOO). Data Engineer should have the below competencies:,Sr Staff Data Engineer,Cincinnati, OH
732,Applied Research Solutions,"BS in Computer Engineering, Computer Science, Management Information Systems, Physics, Data Engineering, Data Scientist, or closely related field.",Data Integration Engineer,Dayton, OH
733,Total Quality Logistics (TQL),This will include writing SQL to verify data was successfully saved in the database. The QA Engineer will own and be accountable for test planning and test…,Software QA Engineer,Cincinnati, OH
734,Laird Technologies,"Supports design and manufacturing engineers with cost analysis interpreted, to support partner decision making. Supports month end closing including:",Cost Accountant,Cleveland, OH
735,"AtriCure, Inc.","ASQ Certified Quality Engineer and/or Auditor. Assists in the further development of quality engineers. Experience training production associates, inspectors,…","Senior Quality Engineer, Operations Receiving Inspection",Cincinnati, OH
736,New Avenue Architects & Engineers,Perform occasional project site visits for field research or data collection. New Avenue Architects & Engineers is expanding and is currently seeking a…,Architectural Designer,Columbus, OH
737,"Cornerstone Research Group, Inc.",Refine concepts based on experiments and resulting data analysis. We are seeking scientists and engineers to join our research team.,Research Engineer,Miamisburg, OH
738,Universities Space Research Association,Analyzing data from spaceflight combustion experiments; USRA is seeking an Aerospace Engineer/Combustion Scientist to support NASA-sponsored combustion research…,"Engineer, Aerospace (Combustion Scientist for measurement and characterization of aerosol matter from fires in space)",Cleveland, OH
739,Crane Co.,"Construct test set-ups according to test procedures, schematics, written and verbal instruction provided by Test Engineer, Mechanical Engineer.",Sr. Test Technician,Elyria, OH
740,Super Systems Inc.,Alert Network Engineers and Administrators of any hiccups or issues. Apply knowledge to ensure everything is working properly.,Data Center Technician,Miamisburg, OH
741,Tronair,"Prepares reports that collect, analyze, and summarize data. Maintaining American Society of Quality certified quality engineer qualification.",Quality Engineer,Swanton, OH
742,Cunningham Broadcasting Corporation,"Consult and communicate with engineering management and other engineers on technical issues as required. This includes server-based record and play-out systems,…",Broadcast Engineer,Dayton, OH
743,Teijin Carbon Fibers Inc.,"We are seeking a Quality Engineer for our Carey, Ohio Plant. Interface with plant and corporate engineering to ensure transfer to launch of new products are in…",Quality Engineer,Carey, OH
744,WANNEMACHER ENTERPRISES INC,"Ability to define problems, collects data, establish facts, and draw valid conclusions. Plans utilization of facilities, equipment, materials, and personnel for…",Industrial Engineer,Van Wert, OH
745,Xylem,Creo (Pro Engineer) and Windchill preferred. Some experience with 3D CAD modeling software and data management tools; A leading global water technology company.,Intern - Mechanical Engineer - Summer 2020,Yellow Springs, OH
746,Olon Ricerca Bioscience LLC,"Ability to work independently and collectively with diverse groups comprised of chemists, engineers, and technicians.",QA Auditor 1,Concord, OH
747,Oshkosh Defense,Utilize ERP systems to create part numbers following the proper naming process and data entry requirements. Work with cross functional teams to manipulate and…,Associate Systems Designer,United States,
748,Bruce & Merrilees,2+ years of prior Construction Project Engineer experience. 350+ Team Members Strong | 200+ Annual Projects | 71 Years & Thriving. Some of the Work You’ll Do:,Assistant Project Manager,Toledo, OH
749,Battelle,"Primary responsibilities include supporting senior test engineers in test planning, test article design and manufacturing, test conduct, data collection,…",Associate Field Test Engineer,Columbus, OH
750,Upstart,2+ years of professional experience as a data scientist or software engineer. Applying to a role on the Data Science team at Upstart:,Machine Learning Engineer,Columbus, OH
751,JSW Steel USA - Ohio,"Configuration of data collection system and MES integration; The Automation engineer is primarily responsible for new product introductions, process improvement…",Automation Engineer,Mingo Jct, OH
752,Bridgestone APM,"Maintain sales and engineering data in GLOVIA and ICaras. Prepare sales forecasts based on assigned responsibilities, using customer supplied data and external…","Account Representative (Upper Sandusky, OH or Dickson, TN)",Upper Sandusky, OH
753,Battelle,"Industrial Designers and Human Factors Engineers; Neural devices, medical device design, signal processing and data analysis, physiological data analysis, or…",Medical Devices Biomedical Engineering Intern (Summer 2020),Columbus, OH
754,Verita Telecommunications Corp,"VTC Design Group's primary objectives are to successfully research, bid, engineer and permit fiber optic cable placement projects throughout the US.",Construction Administrator,Brooklyn Heights, OH
755,Bry-Air,"Generate and maintain product application notes, product application data sheets, and other documentation. From this position, an individual would most likely…",Applications Engineer,Sunbury, OH
756,MRI Software,This role will help train and develop junior engineers and engage in other leadership responsibilities. MRI Software is seeking a Mid-Level Back-End Engineer…,Mid-Level Back-End Software Engineer,Cleveland, OH
757,Great Lakes Assemblies,Develop and analyze statistical data and product specifications to determine standards and to establish quality and reliability of finished products.,Quality Engineer,East Liberty, OH
758,Ricoh,The Solutions Engineer (SE) is the technical lead for both pre and post sales implementation of Ricoh's solutions portfolio.,Solutions Engineer Software & Strategic Solutions,Richfield, OH
759,"Cornerstone Research Group, Inc.","We are seeking scientists and engineers to join our team. Experience with data analytics (Hadoop, R, or similar) is preferred. Other duties may be assigned.",Artificial Intelligence and Machine Learning Developer,Miamisburg, OH
760,Pioneer Industrial Systems,"Possess organizational skills, maintain a neat and organized work environment, keep accurate time entry and customer billing data.",Mechanical Design Enginner,Pioneer, OH
761,Key Bank- Corporate,"Experience in designing and engineering enterprise security solutions across the application, data, and infrastructure domains. Role specific tasks may include:",SIEM Engineer,Brooklyn, OH
762,"ViewRay, Inc.","This includes all software that is used on the Planning, Delivery and Data Management sides of the system. Ability to work effectively as part of the diverse…",Clinical Applications Trainer,Oakwood Village, OH
763,GE Aviation,"Work with data engineers on data quality assessment, data cleansing and data analytics. The Data Science & Analytics Intern will give to the development and…",Data Science & Analytics Intern - Summer 2020,Cincinnati, OH
764,Ohio State University Medical Center,Senior Process Engineer (Job Opening 453435) - The Senior Process Engineer serves as an internal consultant leading process improvement initiatives across the…,Senior Process Engineer,Columbus, OH
765,SharedLabs INC,"Work closely with test engineers, emphasizing the importance of responsible, quality testing practices. Should understand end-to-end mortgage data needs and…",Test/Quality Assurance strategist,Cleveland, OH
766,Trimble Inc.,"Corp IS Network Engineer Act as network lead for planning, designing, and implementing networked systems. The candidate will be involved in troubleshooting and…",IS Network Engineer 3,Mayfield Heights, OH
767,Stress Engineering Services Inc,"Data Analysis (Minitab, JMP, R, Python, or etc.). As a Mechanical Engineer you will participate in projects involving failure analysis, design/process…",Mechanical Engineer,Cincinnati, OH
768,Kroger General Office,Professional knowledge of data modeling and design and business process engines. The technology engineer mentors and coaches others to establish and improve…,DevOps Engineer,Blue Ash, OH
769,The Ruhlin Company,"Creates correspondence to owners, contractors, subcontractors, engineers, architects, etc. The Ruhlin Company is seeking to hire Project Engineers for its Civil…",Project Engineer,Sharon Center, OH
770,Fifth Third Bank,"The Solutions Engineer position is part of our BreakFree Solutions team and reports to the Vice President, Services. Make banking a Fifth Third better®.",BreakFree Solutions Engineer,Ohio,
771,Jobot,"We are a K12 analytic, assessment & data management solutions provide a foundation for standards-based learning and teacher data. This Jobot Job is hosted by:",Software Engineer,Cincinnati, OH
772,Activ8 Recruitment and Solutions,Minimum Requirements for Manager of Design Engineer: RESPONSIBILITIES of Design Engineer Manager - Automotive Parts (Metal):,Design Engineer Manager (OH/TK1/27544),Dayton, OH
773,Hikma Pharmaceuticals,"SAP Master Data, development/ registration protocols, reports, batch records etc.). Influence in establishing product specifications based on process and data…","Sr. Process Engineer, Third Party Management",Columbus, OH
774,"Tyler Technologies, Inc.","Web services and working with JSON and XML data payloads. As a database software engineer at Tyler Technologies, you will apply your current skills today while…",Database Software Developer,Dayton, OH
775,Silfex,"CZ Mechanical Equipment Engineer - Eaton, Ohio. Ensure the integrity of data in the CMMS program. The Mechanical Equipment Engineer will also maintain current…",CZ Mechanical Equipment Engineer,Eaton, OH
776,Silfex,Analyzes equipment performance data and develops focused projects to reduce unplanned downtime by implementing Preventive and Predictive Maintenance programs.,Facilities Engineer 4 - 1776,Eaton, OH
777,Lincoln Electric,"Develop predictive reliability and correlation models bases on warranty, test data and POF. Engineer safe, high quality, cost effective, ergonomic, and…",Reliability Mechanical Engineer,Cleveland, OH
778,Fluor-B&W,"Supports Radiation Protection functional areas such as sampling, data capture, entry and analysis support, documentation, procedure update, report preparation,…",RP Engineer Sr./Principal (HR - 3834),Piketon, OH
779,Essilor,"We currently have a Maintenance Engineer career opportunity at our Columbus, Ohio location. The Maintenance Engineer supports equipment maintenance programs to…",Maintenance Engineer,Columbus, OH
780,StandardAero,? Analyzes and summarizes compiled data from test and inspection reports. ? Develops and initiates quality measure of performance standards and methods for…,Quality Engineer,Cincinnati, OH
781,ALTRAN,The Senior Mechanical Engineer will work as an individual contributor and technical lead. The Senior Mechanical Engineer performs broad based mechanical design…,Senior Mechanical Engineer,Cleveland, OH
782,Cardinal Health,Experience with Run book automation and data integration. What Software Engineering contributes to Cardinal Health. Works on complex projects of large scope.,ServiceNow Software Engineer,Dublin, OH
783,OpenText,"As an Enterprise Monitoring Engineer; Experience working in a team-oriented, collaborative environment with engineers across the globe.",Senior System Engineer,Brook Park, OH
784,ABB,Collects data and supports production of the engineering design (e.g creates drafts for the Project Engineer to approve). Are you ready to work with a purpose?,College Student Internship- Spring 2020 - Automation Engineer,Cleveland, OH
785,Accuray,"Detector correction, real time data acquisition, data flow and diagnostics in a complex pipeline setup. Software Engineer needed for software development of a…",Sr. SW Engineer,Cleveland, OH
786,ProLink Staffing,Validate accuracy of simulation models in comparing test data. The Hardware Systems Validation Engineer supports research and development efforts for automated…,Hardware Systems Validation Engineer,Marysville, OH
787,Michael Baker International,"Under limited supervision, the Transportation Engineer (Civil P.E.). Assists Project Managers and more experienced Engineers in ensuring that project/task…",Transportation Engineer - Highway/Roadway,Cleveland, OH
788,A.R.E. Accessories,CQE (Certified Quality Engineer) or other ASQ certification is beneficial. Employ statistical techniques and rationale in decision-making activities driven by…,Quality Manager,Massillon, OH
789,Yellowbrick Data,Domain experience in the enterprise data warehousing and analytics market. Keep up on the competitive landscape within the data warehouse Ohio Valley market.,"Systems Engineer, Ohio Valley",Cleveland, OH
790,Shared Services,"Software Engineers in implementing data migration tasks between various systems; Software Engineer II’s, through collaboration with Senior Engineers, architect…",Software Engineer II,Northwood, OH
791,"Anthem, Inc.","Establishes and maintains excellent knowledge of data warehouse database design, data definitions, system capabilities, programming languages, and data…",Engineer Lead,Ohio,
792,"CANON MEDICAL RESEARCH USA, INC","Ability to define problems, collect data, analyze data, establish facts, and draw valid conclusions. Design and implement solutions to complex data management…","Senior Software Engineer, MR",Mayfield Village, OH
793,Engineered Profiles LLC,"Developing and maintaining shop floor data collection system. The Quality Engineer, under the direction of the Quality Director, will develop and maintain the…",Quality Engineer,Columbus, OH
794,Capgemini,"4.Embedded real-time software engineering (requirements analysis, design, testing), data structures, algorithms, and C++ language.",Applications Consultant 2 - Firmware Engineer,Cleveland, OH
795,Röchling Group,"The Automotive division designs and engineers components and system solutions in the fields of aerodynamics, propulsion and new mobility. A job at Full time.",Quality Auditor - 3rd Shift,Akron, OH
796,JP Morgan Chase,"Serve as an Informatica Administrator, responsible for managing and maintaining ICDW (Integrated Customer Data warehouse) and INFO1 (Information one) ETL…","Associate, Infrastructure Engineer",Columbus, OH
797,Mercy Health,"Server Engineer II, Intel / Windows. Healthcare knowledge/background including data privacy practices and laws. This is what we were meant to do - Together!",Server Engineer II,Cincinnati, OH
798,Health Source Group,Ability to understand and work with product teams to engineer requirements. Extensive experience and knowledge in one of the core technologies such as Microsoft…,Net Solution Architect,Cleveland, OH
799,Oshkosh Corporation,"Three (3) or more years of experience as a data architect, data or systems engineer, or other related discipline . Persons,"" as defined in these regulations.",Data Architect,United States,
800,Silfex,"Supplier Quality Engineer - Eaton, Ohio. Manage supplier responsibilities for customer data inquiries, problem investigations, and corrective actions.",Supplier Quality Engineer,Eaton, OH
801,Airgas,"May assist in development, oversight and training of Equipment Engineers and Applications Engineers. Interface internally with regional account managers, bulk…",Applications Engineer,Cleveland, OH
802,Chase,"Mastery of application, data and infrastructure architecture disciplines. 5+ years’ experience as a Director within analytical or large scale data platforms,…",Lead Software Engineer - Big Data,Columbus, OH
803,Gentherm,"Quality Engineer, Investigation, Thermal Engineering, Medical, CAPA, Engineering, Legal, Healthcare, Management. We take a human approach with everything we do.",Quality Engineer - Complaint Investigator,Cincinnati, OH
804,AxoGen,"Prepare reports and presentations by collecting, analyzing, and summarizing data; The specific duties of the Quality Engineer include but are not limited to:",Quality Engineer,Vandalia, OH
805,"Murata Machinery USA, Inc.","Ability to define problems, collect data, establish facts, and draw valid conclusions. Assist other Field Service Engineers with various assignments to receive…",FIELD SERVICE ENGINEER I- OH,Cleveland, OH
806,Aclara,"We're big data gurus and in the field problem solvers. We're at the intersection of communications, data technology, energy, and national resource engineering.",Senior Software Engineer,Solon, OH
807,Huntington Bank,"Provide Subject Matter Expertise supporting Symantec Data Loss Prevention (DLP) services that discover sensitive data at rest in databases, collaboration tools,…",Data Protection Analyst,Columbus, OH
808,Riverside Research,Riverside Research is seeking a full time or part-time C++ Software Engineer to advance state-of-the-art software implemented data links and wireless networks.,C++ Software Design Engineer - Entry Level,Beavercreek, OH
809,Key Bank- Corporate,"Will collaborate with teams on monitoring infrastructure availability, data analysis tools, and performance alerting, critical to Key technology stacks and…",Dynatrace Monitoring Engineer,Brooklyn, OH
810,Implementation Engineers,"Excellent data analysis and statistical skills. Implementation Engineers has partnered with large global companies to improve throughput and productivity,…",Senior Value Stream Transformation Consultant,Cleveland, OH
811,ConstructConnect,"Create and manage data for assigned sources. This position involves telephone work, internet research, document management and data entry.",Data Entry Specialist,Cincinnati, OH
812,Michael Baker International,"Engineer In Training (E.I.T) or FE Exam scheduled. Perform data collection, field investigations, calculations, preparation of report tables/figures and report…",Traffic E.I.T.,Columbus, OH
813,"Involta, LLC","Typically with guidance from a senior network engineer, project lead or manager. To protect the security of Involta and its customers, it is necessary that this…",Network Specialist,Youngstown, OH
814,Rovisys Automation & Information Solutions,"Work in a team environment with engineers and designers from RoviSys, partners, and clients to provide state of the art software solutions to address technology…",Lead Software Engineer/Developer,Aurora, OH
815,Quanex Building Products,Operate and maintain CAD equipment and data in an efficient productive manner. 10+ years of experience as an electrical or manufacturing engineer or related…,Control Engineer,Cambridge, OH
816,Insight2Profit,"Then consider becoming the Software Development Engineer in Test (SDET). Responsible for coordinating test data setup, environment readiness, test execution and…",Senior Development Engineer in Test (SDET),Beachwood, OH
817,ITW,"Familiar with thin client and data acquisition server. Hobart Brothers, an Illinois Tool Works Company, located in Troy, Ohio, just 20 minutes north of Dayton,…",Automations Engineer,Troy, OH
818,Trimble Inc.,"Core technologies in positioning, modeling, connectivity and data analytics enable customers to improve productivity, quality, safety, and sustainability.",Senior Automation Engineer,Mayfield Heights, OH
819,JP Morgan Chase,"Advanced knowledge of application, data and infrastructure architecture disciplines. In 15 technology centers worldwide, our team of 50,000 technologists design…",DevOps Engineer,Columbus, OH
820,RoviSys,"Work in a team environment with engineers and designers from RoviSys, partners, and clients to provide state of the art software solutions to address technology…",Lead Software Engineer/Developer,Aurora, OH
821,Bluetronix,"An understanding of data visualization, simulations, and modeling. Both full-time and part-time positions are available now!",Network Simulation and Visualization Engineer,Chagrin Falls, OH
822,Progressive,"Knowledge of data structures, data management practices, system interaction patterns and interfaces. As an Systems Test Engineer Intermediate or Senior on our…",Systems Test Engineer (SDET),Mayfield Village, OH
823,Silfex,"Analyze data to identify trends in equipment and performance. Work collaboratively with all Facilities Engineers to improve product quality, compliance, safety,…",Facilities Controls Engineer,Springfield, OH
824,Technical Assurance,"License Professional Engineer (PE) (Preferred). Technically competent with field data collection tools. Structural Engineer - TechnicalAssurance Inc.*, a…",Structural Engineer,Willoughby, OH
825,Integrated Medical Solutions,"May be required to discuss machining and assembly problem resolutions with engineers, production personnel, programmers, and/or others.",CNC / Swiss / Mill / Lathe Set Up Machinist,Mentor, OH
826,iHire,"Certified Quality Engineer (CQE) or equivalent is preferred. Successful Product Launch / Production Start-up experience including all documentation, testing,…",Quality Engineer ( QE ),Napoleon, OH
827,Accelerated Analytics,Validation and trouble shooting of data source files to determine the cause. Accelerated Analytics is the provider of choice for retail Point of Sale (POS) data…,Business Analyst,Canton, OH
828,Parker Hannifin Corporation,"Research customer data item requirements). Define data structure, interfaces and programming logic; Bachelor's degree (BS) (or Professional Engineer (PE)…",Engineer III,Elyria, OH
829,Essilor,Support the deployment of automated data extraction tools to compile data models and publish onto a local server or cloud based data architecture as needed.,Process Engineer- Surfacing,Columbus, OH
830,Clear Packaging,Ability to Display Data Usefully. Coordinate daily activities with the Senior Product Engineer in an effort to maintain goal alignment throughout the…,Lab Technician / Data Analyst,Cincinnati, OH
831,Recruiters Network,Advanced GxP Data Acquisition and reporting. Develop options assessments and recommend best course of actions based on data. Knowledge of GAMP 5 preferred.,Automations Engineer (RTU),Cleveland, OH
832,Fifth Third Bank,The Information Technology division is a business-focused team that drives significant value for the Bank while building innovative customer-centric service…,Information Technology Leadership Program Participant- Full time starting June 2020,Cincinnati, OH
833,Bridgestone APM,"Is seeking to add an experienced Electrical Engineer. PAC/PLC programs, HMI programs, Robot programs, Data acquisition programs, Electrical hardware, VFD, PAC…",Electrical Engineer,Upper Sandusky, OH
834,Materion,"Computer proficiency, including spreadsheets and data analysis. Provide data analysis, statistical quality control, and statistical process control.",Process /Senior Engineer,Elmore, OH
835,Ashland,Analyze plant operating data and recommend improvements. Ashland has an exciting opportunity for a Process Engineer to join our Intermediates and Specialties…,Process Engineer,Lima, OH
836,Cleared Recruiters,Prepare and present technical data to internal and external customers. Document technical data generated for the assigned projects and/or tasks consistent with…,Engineer - Materials Engineering,Cincinnati, OH
837,ELLIOTT TOOL TECHNOLOGIES,"As the Project Engineer, youll be: Preliminary data shows it is 2 times more productive than the competing product. Our average tenure is 11 years.",Project Engineer,Dayton, OH
838,Hisense Photonics Inc,Data drivendecision making and systematic problem-solving skills. 5+ years as sustaining equipment engineer in a manufacturingenvironment.,MOCVD Equipment Engineer,United States,
839,Kloud9 It Inc,We are looking for a Project Engineer with MSP experience to maintain and secure data networks as well as perform migrations and upgrades to servers and…,Systems Administrator,Cleveland, OH
840,Lubrizol Corporation,"The Statistics & Data Analytics Team. Create predictive models by mining complex data. Chemistry, Scientific, Database, Statistics, Scientist, Science,…",Data Scientist/Statistician (PhD Level),Wickliffe, OH
841,Knorr-Bremse North America,"This position is responsible for developing and supporting vehicle testing field studies, root cause analysis, road load data collection, data analysis and…",Test Engineer - Foundation Brakes,Elyria, OH
842,Festo Corporation,"Maintain production master data, BOM and Routings. Makes changes to production master data as required via the Festo change management system.",Manufacturing Engineer,Cincinnati, OH
843,Essilor,Support the deployment of automated data extraction tools to compile data models and publish onto a local server or cloud based data architecture as needed.,Process Engineer- Finishing,Columbus, OH
844,Engineered Air,"Receives updated information regarding job performance, execution and past production data. We are always looking to add skilled sales professionals to our team…",Sales Engineer,Columbus, OH
845,Proformex,"As a Full Stack Software Engineer I, you’ll be working alongside other engineers, developers and product managers, collaborating on the various layers of the…",Full Stack Software Engineer (Intermediate),Cleveland, OH
846,Magellan Aerospace,"Compiles, tabulates, and summarizes inspection data for analysis. Magellan Aerospace, Middletown has an exciting opportunity for a Quality Engineer.",Quality Engineer,Middletown, OH
847,Etegent,"Experience with remote sensing data products such as radar, HSI, LIDAR. Our solutions often require real-time exploitation of large-frame/high framerate data on…",Machine Learning Research Engineer,Cincinnati, OH
848,Cleared Recruiters,Engineer – Materials Science and Engineering. Prepare and present technical data to internal and external customers. Legal authorization to work in the U.S.,Engineer – Materials Science and Engineering,Cincinnati, OH
849,Arthur Wright & Associates,"Create and manage project budgets and associated paperwork and recordkeeping related to projects, schedules, ECIs, drawings, data, etc.",Weld Process Engineer,Columbus, OH
850,Consumer Goods Company with Matlen Silver,"Strong analytical skills, able to leverage complex data to identify opportunities, recognize problems, and draw logical conclusions.",Network Engineer - W2 only,Cincinnati, OH
851,Owens-Illinois,Intermediate level knowledge of AutoCAD & Windchill data management software. As a Mechanical Engineer for O-I you will design and install glass manufacturing…,Mechanical Engineer - NA Regional HQ,Perrysburg, OH
852,Denso North America,Support engineers by flashing data to ECU. Support senior engineers by performing data analysis andwriting reports. Present calibration summary to customer.,"Apprentice Engineer 2 : Mechanical (Dublin, OH)",Dublin, OH
853,State of Ohio Jobs,"Licensed as registered professional engineer by Ohio State Board of Registration for Professional Engineers & Surveyors; As Transportation Engineer 3, 85643;","Transportation Engineer 4/Contract Manager (District 4 Capital Programs), PN 20054163",Akron, OH
854,Skymount Property Group,Provide data management support to users. In-depth understanding of data management (e.g. Are you a creative engineer that can articulate new ideas and have the…,Software Engineer,Berea, OH
855,PTC Alliance,"Ability to define problems, collects data, establishes facts, and draw valid conclusions. The Maintenance Supervisor will have working supervision of the Trade …",Mechanical Engineer,Alliance, OH
856,Trimble Inc.,"Acts as a liaison between engineers, data architects, programmers, and analysts. Performs technical administration duties for data warehouse development and…","Operations Specialist, Rotational Program",Dayton, OH
857,Minerva Analytics,Software Engineer role is crucial to the developmental success of our products. A team player who’s eager to help onboard and train younger engineers.,Senior Software Engineer,Minerva, OH
858,Relative Dynamics,"Report contractor manpower data per the contract, working with the Business Manager. Report contract-related data to the Rothe Companies President and CFO on a…",Program Manager,Cleveland, OH
859,"Cincinnati Thermal Spray, Inc.","Keywords sales, engineer, aerospace, coatings, metal, steel, manufacturing, account manager, goals, territory manager, client support, customer service,…",Sales Engineer,Cincinnati, OH
860,Morton Salt,Trains users on capturing and calculating the data required for KPIs. Works closely with the project engineers to build reliability into new projects.,Sr. Reliability Engineer,Painesville, OH
861,Jobot,"We are a K12 analytic, assessment & data management solutions provide a foundation for standards-based learning and teacher data. This Jobot Job is hosted by:",Software Engineer,Cincinnati, OH
862,Triumph Group,"Recommends actions by analyzing and interpreting data and making comparative analyses. Develops critical data and makes preliminary layouts, sketches, notes,…",Engineer-Design 3,Forest, OH
863,Saudi Aramco,Saudi Aramco is seeking an Engineer – Data Scientist for the development and implementation of data analytics solutions to join the Process & Control Systems…,Data Scientist- Relocation to Saudi Arabia,United States,
864,Avnet,Develops solutions to complex problems where advanced analysis of data and technology is required. Designs and assists customer in the design of semi-custom…,"Engineer, Design III",Cleveland, OH
865,FormFire,"We’re looking for an expert software engineer who can help us craft remarkable products. Our customers entrust us with sensitive data, so you will need to…",Senior Software Engineer,Cleveland, OH
866,TT Electronics,"Responsible for product and data presentation for final customer acceptance, Source Inspection, FAI, PRR, etc. Other duties may be assigned.",Aerospace Quality Engineer (Senior Level),Perry, OH
867,Huntington Bank,Network Engineer 3 – successful candidate will provide 24x7 operational support for Huntington's Enterprise Network organization.,Tier 3 Data Network Engineer,Columbus, OH
868,Huntington Bank,Ability to think more broadly about data management and information architectural concepts and principles. Ensure the optimal performance and high availability…,SQL Server Database Engineer III,Columbus, OH
869,Guild Associates,"Perform set-up and operation for custom data acquisition equipment such as compressor performance analyzers, vibration analyzers, & specialty diagnostic tools.",Control Systems Engineer / Technician,Dublin, OH
870,Battelle,"Aid in the design and implementation of machine learning, data mining, data fusion, and data engineering techniques applied to cyber microelectronics security…",Data Scientist Graduate Intern (Summer 2020),Columbus, OH
871,Centri Dyne Equipment Company,Mechanical / Electrical / Industrial Engineer / Technical Degree. Gather data and actively listen to prospective and existing customers to fully understand…,Industrial Sales Representative,Cleveland, OH
872,Battelle,Designing UIs to efficiently communicate data to users while maintaining uniform style. Battelle's Mission Solutions Business Line is seeking a Junior Software…,Junior Software Engineer,Columbus, OH
873,Trimble Inc.,"Acts as a liaison between engineers, data architects, programmers, and analysts. Performs technical administration duties for data warehouse development and…","Operations Specialist (Engineering Focus), Rotational Program",Dayton, OH
874,TRANSPORTATION TECHNOLOGY CENTER INC,"Assisting in organizing, manipulating, and analyzing data, including large data sets. Proficient in testing methods, data collection, and data analysis…",Electrical Engineer – Train Control and Signaling Systems Specialist,United States,
875,Fifth Third Bank,"As a Fifth Third Data Engineer, you will develop fast data infrastructure leveraging data streaming, batch processing, and eventually machine learning to.",Senior Data Engineer,Cincinnati, OH
876,Boston,Our group is looking for a Data Engineer to work in an agile team working on bringing front store personalization efforts to life. It is Multiple year Contract!,Hadoop/Spark Developer,Mason, OH
877,"MCPc, Inc.",MCPc is a global data protection company that improves the security and financial well-being of our clients. 2019 will see new operations opening in Mississauga…,Project Manager,Berea, OH
878,Knorr-Bremse North America,"Ability to assimilate data quickly. Engineer 2-3, Product (Highly Automated Driving). Interface with customers, software developers, systems engineers and…","Engineer 2-3, Product (Highly Automated Driving)",Elyria, OH
879,BrightEdge,"Familiarity with Big Data, Machine Learning, and Artificial Intelligence concepts. BrightEdge is looking for a Full Stack Engineer to join our fast-growing team…",Full Stack Engineer,Cleveland, OH
880,"Tower International, Inc.","Analyze SPC data for process improvement, corrective actions and other activities. Develop and maintain Company performance metric data, prepare charts and…",Quality Engineer,Bellevue, OH
881,Toyoda Gosei North America Corporation,"Monitor and improve scrap levels, efficiency, output and safety of manufacturing processes through observations and measurements as well as by collecting and…",Process Engineer,Dover, OH
882,"Amazon Web Services, Inc.","Demonstrated industry leadership in the fields of database, data warehousing or data sciences. Track record of thought leadership and innovation around Big Data…",Specialist Solutions Architect – Data and Analytics,Ohio,
883,Eaton,"Assignments are available for those students interested in application engineering for power distribution and control products (Switchgear, Switchboards and…",Eaton Co-op Program: Applications Engineering (Spring 2020),Cleveland, OH
884,Flyght,Attend team weekly meetings and update weekly KPI data. A successful engineer will close support cases within the Service Level Agreements in place with our…,Network Engineer Internship,Toledo, OH
885,Airgas,"Interface internally with Airgas’ regional gas sales team, ESG’s engineering equipment engineers and Airgas’ corporate marketing and strategic account teams.",Applications Engineer,Oakwood Village, OH
886,"Apollo Professional Solutions, Inc",Duties of the Field Service Engineer: Responsibilities of the Field Service Engineer: Diagnostic Imaging field service engineer servicing multi-vendor/multi…,X-Ray Field Service Engineer,Dublin, OH
887,Kelly Services,"Secure data in a timely manner. Strong data entry skills with high accuracy. The main job duty is to contact Public/Private Owners, Engineers and Architects for…",Clerical/Data Entry--BID Coordinator,Cincinnati, OH
888,Collins Aerospace,"Lead cross functional teams through the data gathering, root cause, and corrective action of in-service issues for all water products.",PRODUCT SUPPORT PROJECT ENGINEER,Uniontown, OH
889,JPMorgan Chase,"Advanced knowledge of application, data, and infrastructure architecture disciplines. A mainframe software engineer is needed to assist in the support and…",COBOL Software Engineer,Westerville, OH
890,Kodak,(Desired) – Understanding and analyzing production quality measurement data using graphs and statistics including SPC. Scope of work requires the following:,Manufacturing Engineer,Dayton, OH
891,Crane Co.,Solid modeling experience (Pro Engineer / Unigraphics) beneficial. Participate in various problem solving and corrective action teams where the inspection…,CMM Programmer,Elyria, OH
892,Sherwin-Williams,"Ensure the integrity and security of enterprise data on host computers, multiple databases, and during data transfer in accordance with business needs and…",Senior IT Storage System and Collaboration Engineer,Cleveland, OH
893,"PreTalen, Ltd",Our engineers work in a cross-discipline environment: Ability to work in a team environment with engineers from different groups to accomplish a common goal.,Digital Signal Processing (DSP) Engineer,Beavercreek, OH
894,JPMorgan Chase & Co.,Experience gathering and analyzing data to effect meaningful change in areas that need improvement. The design engineer will not only focus on new build-outs…,AutoCAD/Structure Cabling Design Engineer,Columbus, OH
895,Giesecke & Devrient,"Is seeking an IT Systems Engineer to join our growing team in Twinsburg, OH. Good knowledge of information security practices, vulnerability assessments, and…",IT Systems Engineer,Twinsburg, OH
896,"Goken America, LLC","Assess processes, perform measurements, and interpret data. The process engineer will research and purchase equipment or upgrades to existing equipment.",Process Engineer,Carey, OH
