Unnamed: 0,company_name,job_summary,job_title,City,State,title,state1,region
74,Fractal Analytics,Experience leading end-to-end data science project implementation.Work with data-sets of varying degrees of size and complexity including both structured and…,"Sr. Data Scientist (Chicago, IL or Atlanta, GA)",Chicago, IL,Data Scientist,Illinois,Midwest
75,Allstate,"Uses and learns a wide variety of tools and languages to achieve results (e.g., Python, Spark, data lakes, in-memory databases).Degree in a quantitative field.",Arity- Sr Data Scientist - Geospatial,Chicago, IL,Data Scientist,Illinois,Midwest
76,AP Global Operations,3+ years hands-on experience as a Data Analyst or Data scientist with solid data mining experience.Acquiring data from primary or secondary data sources and…,Data Analyst,Chicago, IL,Data Scientist,Illinois,Midwest
77,BMO Harris Bank,Analyze and summarize data to identify outliers and assess data quality.Familiarity with systems management and data architecture principles.,Senior Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
78,EY,Create data tools for analytics and data scientist team members that assist them in building and optimizing our product into an innovative industry leader.,Transaction Advisory Services - Manager – Strategy & Operations – Principal Data Engineer,Chicago, IL,Data Scientist,Illinois,Midwest
79,Pareto Intelligence,"Practical ability to visualize data, communicate about the data, and utilize it effectively.Experience with Python or SAS and similar tools.",Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
80,"Press Ganey Associates, Inc.","We have an opening for a data geek (statistician, data scientist, economist, etc.).Press Ganey is looking for an energetic, creative and curious data scientist…",Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
81,Software Technology Inc,"Have multiple openings for Data Scientist role.Use activity data, spending data and market data to create regression models for investment (NPV) maximization…","Hiring---Data Scientist--Mettawa, IL--Fulltime",Mettawa, IL,Data Scientist,Illinois,Midwest
82,Allstate,"As a Sr. Data Scientist authority in these areas you will be responsible for researching, developing, and improving algorithms that help computers learn from…",Sr. Data Scientist - Deep Learning and NLP Expert,Chicago, IL,Data Scientist,Illinois,Midwest
83,Allstate,Drive continuous improvement of data science & data engineering practices and tools to create world-class capabilities.,Arity-Data Scientist-Sr Manager,Chicago, IL,Data Scientist,Illinois,Midwest
84,Verisk Analytics,Lead cross-functional projects using advanced data analysis techniques.Leads a team of diverse team of data scientists.,Senior Principal Data Scientist. EG,Buffalo Grove, IL,Data Scientist,Illinois,Midwest
85,NORC at the University of Chicago,"Strong data programming skills in statistical packages and database tools such as SQL, Python, R, Hadoop, Hive, MapReduce and/or other large data systems.",Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
86,Nielsen,"Data Science - USA Chicago, Illinois.High fluency in Python and/or Scala.Extensive experience in data aggregation techniques, automation, and generalization.",Sr. Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
87,Oracle,"Work alongside data engineers, software development engineers, and data analysts to implement data engineering solutions that scale.In this role, you will:",Data Engineer BI & Reporting,Chicago, IL,Data Scientist,Illinois,Midwest
88,Allstate,"The Data Scientist family is accountable for using data to make decisions, and leaving no stone unturned.Leads efforts for continuous improvements with data,…","Director, Marketing Data Science",Northbrook, IL,Data Scientist,Illinois,Midwest
89,NinthDecimal,"Collaborates with Data Scientist team to transform data and integrate algorithms and models into automated processes.Strong coding skills in Java, Python.",Platform Engineer,Chicago, IL,Data Scientist,Illinois,Midwest
90,Wacker Chemical Corporation,We are currently looking for a Data Scientist II who can:Develop custom data models and algorithms to apply to data sets.Data Science: 5 years (Required).,Data Scientist II,Chicago, IL,Data Scientist,Illinois,Midwest
91,Allstate,"As a Sr. Data Scientist authority in these areas you will be responsible for researching, developing, and improving algorithms that help computers learn from…",Data Scientist: Deep Learning & NLP,Chicago, IL,Data Scientist,Illinois,Midwest
92,Sears Home Services,"3-5+ years prior data experience (cleaning raw data, coding analysis, and presenting results) either professionally or in an academic setting.",Data Scientist,Hoffman Estates, IL,Data Scientist,Illinois,Midwest
93,Syngenta,"Problem solving skills with the ability to design algorithms, which may include data cleaning, data mining, data clustering and pattern recognition…",Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
94,Allstate,The Risk Analytics Data Scientist is responsible for aligning with and contributing to corporate objectives by identifying and developing growth and…,Risk Analytics Data Scientist,Northbrook, IL,Data Scientist,Illinois,Midwest
95,Allstate,"Uses and learns a wide variety of tools and languages to achieve results (e.g., Python, Spark, data lakes, in-memory databases).Degree in a quantitative field.",Arity- Sr Data Scientist - Geospatial,Chicago, IL,Data Scientist,Illinois,Midwest
96,Revantage Corporate Services,"Specialist - Data Scientist to join our Technology Organization.Experience with various types of data repositories (e.g., data warehouses, data lakes, data…",Sr. Specialist - Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
97,Allstate,The geospatial data scientist will have the ability to create deployable geospatial products to support data analysis and visualization and conduct analytical…,D3 - Geospatial Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
98,"Blue Cross Blue Shield of IL, MT, NM, OK & TX","Identify new data sources, drive collection of data, and identify use cases for existing data sources.Experience working with healthcare data.",Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
99,Numerator,5+ years of industry experience as a data scientist (or equivalent role).Act as a Senior Data Scientist and lead projects within the organization and team.,Senior Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
100,"Navistar, Inc.",The Data Scientist Lead will have the following responsibilities:Ability to extract and analyze data from internal databases as well as from external data.,Data Scientist Lead,Lisle, IL,Data Scientist,Illinois,Midwest
101,Allstate,The Senior Data Scientist will develop advanced predictive models and exploratory data analyses that will unveil key data insights leveraging both structured…,Senior Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
102,Allstate,Can analyze data and review analysis from others and identify and resolve basic data issues.Data Scientists work closely with their Analytics Manager to…,Data Scientist - Insurance Modeling,Chicago, IL,Data Scientist,Illinois,Midwest
103,Allstate,"(e.g. in R, Python, Matlab).As a Sr. Data Scientist in this area you will be responsible for researching, developing, and improving algorithms that help…",Sr. Data Scientist: Computer Vision & Deep Learning,Chicago, IL,Data Scientist,Illinois,Midwest
104,Nielsen,Expertise in analytics programming languages such as Python (with pandas) and R.Data Scientist - Product Leadership Global Marketing Effectiveness Research &…,Data Scientist - Product Leadership Global Marketing Effectiveness Research & Analytic Development,Chicago, IL,Data Scientist,Illinois,Midwest
105,Shipbob Inc,"Scope out requirements for data science projects and collect, clean, and run models on data.Role Description: The senior data scientist is a hands-on role that…",Senior Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
106,Allstate,Drive continuous improvement of data science & data engineering practices and tools to create world-class capabilities.,Arity-Data Scientist-Sr Manager,Chicago, IL,Data Scientist,Illinois,Midwest
107,Allstate,"We place a premium on expert statistical and econometric programming skills/experience with real-world data (e.g. SAS, Matlab, Python, SPSS, R, C++).",Risk Analytics Data Scientist Senior Consultant,Northbrook, IL,Data Scientist,Illinois,Midwest
108,Allstate,"The Data Scientist family is accountable for using data to make decisions, which includes building predictive models and developing new machine learning…",Arity-Geospatial Data Science Manager,Chicago, IL,Data Scientist,Illinois,Midwest
109,Allstate,"Data Engineers at Arity work closely with Data Scientists, Engineers, and Product Managers to develop infrastructure for our massive repository of data.",Arity-Senior Data Analytics Engineer,Chicago, IL,Data Scientist,Illinois,Midwest
110,Amsted Industries,Recommending new data streams and ensuring data integrity.Amsted Rail has an immediate opening for the position of Data Scientist.,DATA SCIENTIST,Granite City, IL,Data Scientist,Illinois,Midwest
111,Early Warning Services,"Experience developing data science pipelines & workflows in Python, R or equivalent programming language.Explore and aggregate data independently to uncover…",Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
112,rMark Bio,"RMark Bio is searching for an experienced Mid-career Data Scientist with strong software skills.We build our data science software primarily in Python, but may…",Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
113,Precima,About the Opportunity The Sr. Data Scientist will provide process execution leadership to support client projects.Alliance Data participates in E-Verify.,Sr. Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
114,#TeamGoHealth,"Proficient in Python and related libraries, such as Pandas, Numpy, Scikit-Learn, TensorFlow, Pytorch.As a Senior Data Scientist at GoHealth, you will be…",Senior Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
115,Verisk,Lead cross-functional projects using advanced data analysis techniques.Leads a team of diverse team of data scientists.,Senior Principal Data Scientist. EG,Buffalo Grove, IL,Data Scientist,Illinois,Midwest
116,Accenture,"At least 5 years of experience in developing data ingestion, data processing and analytical pipelines for big data, relational databases, NoSQL and data…",Azure Data Engineer,Chicago, IL,Data Scientist,Illinois,Midwest
117,Numerator,"Hands on experience reading/writing code as Data Engineer, Technical Data Analyst, or Data Scientist.Create and manage processes to deliver high-quality data…",Senior Technical Analyst,Chicago, IL,Data Scientist,Illinois,Midwest
118,"Jimmy John's Franchise, LLC","Experience working with large data sets/ data warehouses, including the ability to extract data from data sets using advanced scripting or SQL.",Consumer Insights Data Scientist,Champaign, IL,Data Scientist,Illinois,Midwest
119,Caterpillar,Build models in python code to using data from machines and engines to identify failure patterns.Build models in python code to using data from machines and…,Cat Digital College Hire - Data Scientist - (Open to December/May Graduates),East Peoria, IL,Data Scientist,Illinois,Midwest
120,Collins Aerospace,"Serve as primary data scientist to support the Mission Systems Defense portfolio.Experience in data mining, data analysis, model building, statistical modeling…",SENIOR DATA SCIENTIST,Rockford, IL,Data Scientist,Illinois,Midwest
121,UL LLC,"UL is seeking a NLP Research Scientist (Senior Data Scientist) to join the iON Compliance team in Chicago, IL.Strong communication skills (written and verbal).",Senior Data Scientist (NLP),Chicago, IL,Data Scientist,Illinois,Midwest
122,"Amazon Web Services, Inc.","Work with our Professional Services Big Data consultants to analyze, extract, normalize, and label relevant data.Experience using data visualization tools.",Senior Data Scientist - Nationwide Opportunities,Chicago, IL,Data Scientist,Illinois,Midwest
123,Strike Social,2+ years of Python development experience.2+ years of experimental data / modeling experience.2+ years of strong mathematical and statistical data analysis…,Data Scientist (Entry Level),Chicago, IL,Data Scientist,Illinois,Midwest
124,Booz Allen Hamilton,"As a data scientist, you can turn these complex data sets into useful information to solve global challenges.Ability to obtain a security clearance.",Data Scientist,O'Fallon, IL,Data Scientist,Illinois,Midwest
125,GCM Grosvenor,The Data Scientist will be collaborating with various teams within the firm.GCM Grosvenor is seeking a Data Scientist to join its Strategic Investments Group …,Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
126,Fractal Analytics,"Strong skills in data structures and algorithms.Strong coder, with experience building models and analyzing data using general machine learning tools (e.g. in…","Senior Data Scientist, NLP",Chicago, IL,Data Scientist,Illinois,Midwest
127,Allstate,"Data Engineers at Arity work closely with Data Scientists, Engineers, and Product Managers to develop infrastructure for our massive repository of data.",Arity-Senior Data Analytics Engineer,Chicago, IL,Data Scientist,Illinois,Midwest
128,Tiger Analytics,"Bachelors degree or higher in Data Science, Data Analytics or a related quantitative field.Experience in accessing data from cloud platforms and big data…",Data Scientist (IL),Chicago, IL,Data Scientist,Illinois,Midwest
129,The Climate Corporation,"Strong computational skills in Python.A Data Scientist plays a key role in delivering innovative scientific breakthroughs by applying predictive analytics,…",Senior Data Scientist - Corn Modeling,Chicago, IL,Data Scientist,Illinois,Midwest
130,Inspire11,Experience scoping and/or leading data science initiatives.At least 4+ years of Data Science experience.Create clear and actionable Data Science roadmaps and…,Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
131,"Unicorn Technologies, LLC","Hands on experience with common data science toolkits, such as Python, R, NLTK, Spacy, Pandas, Scikit-learn, SciPy, NumPy Excellence in at least one of these is…",Senior Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
132,INX International Ink Co.,"As our data scientist, you will provide expertise on mathematical concepts for the broader applied engineering team and inspire the adoption of advanced…",Data Scientist,Schaumburg, IL,Data Scientist,Illinois,Midwest
133,Northrop Grumman,"Experience using statistical computer languages (Minitab, Tableau, Python, SQL, etc.) to manipulate data and draw insights from large data sets.",Data Scientist/Principal Data Scientist,Rolling Meadows, IL,Data Scientist,Illinois,Midwest
134,Civis Analytics,"An Applied Data Scientist is responsible for the end-to-end execution of client engagements utilizing data science, which includes:What we are looking for.","Applied Data Scientist, Commercial",Chicago, IL,Data Scientist,Illinois,Midwest
135,McKinsey & Company,"As a Senior Data Scientist at QuantumBlack in London...As a Data Scientist at QuantumBlack, you will work with other Data Scientists, Data Engineers, Machine…",Senior Data Scientist - QuantumBlack,Chicago, IL,Data Scientist,Illinois,Midwest
136,Tempus,"Proficient in Python, and SQL.Experience working with clinical and/or genomic data.We now have more data than ever before, but providers often don't have the…","Data Scientist, Applied Machine Learning",Chicago, IL,Data Scientist,Illinois,Midwest
137,CME Group,The Senior Regulatory Data Scientist serves as a dedicated data analyst working on new and ongoing data analysis initiatives within the Market Regulation…,Senior Regulatory Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
138,Tempus,"Proficient in Python, and SQL.Experience working with clinical and/or genomic data.We now have more data than ever before, but providers often don't have the…","Senior Data Scientist, Applied Machine Learning",Chicago, IL,Data Scientist,Illinois,Midwest
139,The Climate Corporation,Strong proficiency with scientific computing language such as Python or R.Select the most appropriate modeling techniques and data visualizations for large…,Data Scientist - Crop Management,Chicago, IL,Data Scientist,Illinois,Midwest
140,Capax Global LLC,Design strategies and propose algorithms to analyze and leverage data from existing as well as new data sources.Strong EDA skills and experience/knowledge.,Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
141,Innovel,"The Data Scientist I is responsible for developing, maintaining and enhancing statistical models and algorithms to create strategic business opportunities…",Data Scientist (Innovel),Hoffman Estates, IL,Data Scientist,Illinois,Midwest
142,Brunswick Corporation,"The Data Scientist is responsible for gathering, cleaning, managing, and exploring a large amount of disparate data in order to: make predictions, build data…",Brunswick Corporation- Senior Data Scientist,Mettawa, IL,Data Scientist,Illinois,Midwest
143,Nielsen,"Data Science - USA Chicago, Illinois.Enable better decisions using the data.Maintains data integrity by working to eliminate redundancy.",Lead Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
144,Nielsen,Lead Data Scientist - Advanced Video Advertising - 44847.We are currently looking for a Lead Data Scientist to support the development and implementation of…,Lead Data Scientist - Advanced Video Advertising,Chicago, IL,Data Scientist,Illinois,Midwest
145,The University of Chicago,"The Data Scientist will assist faculty, research professionals and PhD students with the use of technology in instruction and research, including but not…",Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
146,Nielsen,We are currently looking for a Senior Data Scientist to support the development and implementation of methodologies to measure Smart TV viewership and integrate…,Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
147,CitiusTech,"Model Development - Data pre-processing, data quality improvement and data mining for the development of custom AI / ML models.",Lead Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
148,Attadale Partners,Potential candidates should be equally comfortable as a member of the data science team and delivering applied data science for our clients.,Senior Data Scientist – Corporate Training,Chicago, IL,Data Scientist,Illinois,Midwest
149,Civis Analytics,This role reports to a Senior Data Scientist on the political team.The political team at Civis group is seeking a Political Data Scientist to join our growing…,"Data Scientist, Political",Chicago, IL,Data Scientist,Illinois,Midwest
150,h2o.ai,"Know Python, R, Java, Scala, Spark.A great candidate for Customer Data Scientist/Sales Engineer should:Have experience with Big Data including Hadoop, Spark,…",Customer Data Scientist/Sales Engineer (Chicago),Chicago, IL,Data Scientist,Illinois,Midwest
151,h2o.ai,"2+ years' experience using statistical computer languages (R, Python, etc.) to manipulate data and draw insights from large data sets.",Customer Data Scientist (Chicago),Chicago, IL,Data Scientist,Illinois,Midwest
152,Quaxigma,Data Analysis: 1 year (Required).QuaXigma* is a data analytics startup company based in greater Chicago area.OPT/CPT candidates are fine to start with.,Data Scientist,Schaumburg, IL,Data Scientist,Illinois,Midwest
153,US Foods,"5+ years demonstrated successful experience in data science, data analysis, data solutions, or related business data analysis roles.",Sr Data Scientist,Rosemont, IL,Data Scientist,Illinois,Midwest
154,Patrick Engineering Inc,Patrick’s Consulting Group is currently in search of a Data Scientist to join our growing Data Analytics & Business Intelligence practice.,Data Science Consultant,Chicago, IL,Data Scientist,Illinois,Midwest
155,The Climate Corporation,"Select the most appropriate modeling techniques and data visualization for big data analysis.Experience with database, data wrangling, statistical models,…",Data Scientist - Deep Learning,Chicago, IL,Data Scientist,Illinois,Midwest
156,Credit Ninja,Advanced programming skills in Python.CreditNinja is looking for a Sr. Data Scientist/ Business Analyst to join a team of analytics and machine learning…,Senior Data Scientist/Business Analyst,Chicago, IL,Data Scientist,Illinois,Midwest
157,Accenture,"Minimum pf 3 years of experience in developing data ingestion, data processing and analytical pipelines for big data, relational databases, NoSQL, data lake and…",Google Data Engineer,Chicago, IL,Data Scientist,Illinois,Midwest
158,DigitCompass,"Shall have a minimum of a Master’s degree in computer science, statistics, or applied mathematics, and demonstrated experience of four (4) years in creating…",Data Scientist,Time, IL,Data Scientist,Illinois,Midwest
159,Stryker,"Experience with Data Engineering and Data Architecture such as ETL/ETL pipelines, data movement and data quality with Big Data, relational and dimensional…",Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
160,Quantium,"Proficiency in at least one of Spark / Scala, R or Python.These will typically be end-to-end data science solutions, including deploying complex models that…",Lead Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
161,General Assembly,"We are looking for a Data Scientist to facilitate our local class.You are an expert in SQL, Python, and related Python libraries (pandas, numpy).",Lead Data Science Instructor,Chicago, IL,Data Scientist,Illinois,Midwest
162,Quantium,"What will I be doing as a senior data scientist at Quantium?Keeping in mind that we always ensure the tools we are using are fit for purpose, for our current…",Senior Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
163,UNITED STATES SOCCER FEDERATION 1,Advanced skillset in Python or R.Lead the tracking and analysis of commercial data in support of overall strategy.O Retail (ecommerce and on-site).,Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
164,Key Bank- Corporate,"The Senior Data Scientist, Decision Sciences serves as an advanced subject matter expert for predictive modeling and data mining projects within Decision…",Senior Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
165,McDonald's Corporate,McDonald’s is looking to hire a Data Scientist who has a deep understanding of Advanced Analytics and Big Data.,Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
166,DocuSign,"As a Data Scientist, you'll dig into the data to uncover insights, identify opportunities for product improvements, define product metrics, design experiments…","Sr. Product Data Science Analyst, Prepare",Chicago, IL,Data Scientist,Illinois,Midwest
167,NORC at the University of Chicago,"As a Senior Data Scientist in CESR, you’ll.Prototype and ship production-grade applications for (among others) data coding, entity resolution, predictive…",Senior Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
168,"Amazon Web Services, Inc.","Work with our Professional Services Big Data consultants to analyze, extract, normalize, and label relevant data.Experience using data visualization tools.",Data Scientist - Nationwide Opportunities,Chicago, IL,Data Scientist,Illinois,Midwest
169,AbbVie,The Compliance Data Scientist will utilize various data sets to perform value added analytics identifying compliance trends and providing insights into emerging…,"Data Scientist, Compliance",Lake County, IL,Data Scientist,Illinois,Midwest
170,Mintel,"The Senior Data Scientist is a technical leader in Mintel's growing data science team, Mintel Futures, that will have the opportunity to shape the work on a…",Senior Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
171,Deloitte,"Design and implements data tools for analytics and data scientist team members to help them in building, optimizing and tuning our product.",Data Engineer,Chicago, IL,Data Scientist,Illinois,Midwest
172,Deloitte,"Design and implements data tools for analytics and data scientist team members to help them in building, optimizing and tuning our product.",Senior Data Engineer,Chicago, IL,Data Scientist,Illinois,Midwest
173,"IMO - Intelligent Medical Objects, Inc.","Join our growing Data Engineering department as a Data Engineer 2 (Data Scientist) to help design, create, and support high quality solutions that support 85+%…",Sr. Data Scientist,Rosemont, IL,Data Scientist,Illinois,Midwest
174,DRW,1+ years of derivatives industry experience as a quantitative researcher or data scientist.Proficient Python programming skills with experience exploring large…,Quantitative Researcher,Chicago, IL,Data Scientist,Illinois,Midwest
175,Dunn Solutions Group,"Understanding of machine learning (not a data scientist).Cloud-based technologies that support data storage, data processing and data movement (AWS, Azure and…",Analytics Project Lead - Skokie,Skokie, IL,Data Scientist,Illinois,Midwest
176,TransUnion,"Experience using other programming and data manipulation languages (SQL, Hive, Pig, Python, C/C++, Java).Consultant, Data Science and Analytics.",Senior Data Scientist - Credit Risk,Chicago, IL,Data Scientist,Illinois,Midwest
177,Discover Financial Services,Experience with Data Management platforms and analyzing large quantities of 3rd party cookie data along with 1st party data to inform marketing strategies is…,Sr. Data Scientist,Riverwoods, IL,Data Scientist,Illinois,Midwest
178,Altarum,"Position: Data Scientist Intern – March, 2019, Payformance Solutions (hourly position).Knowledge of data analytics methodologies, including distribution…",Data Science Intern - Payformance Solutions,Chicago, IL,Data Scientist,Illinois,Midwest
179,Ecolab,Ecolab’s Nalco Water division is seeking a business focused Data Scientist to unlock the value in data assets while creating new and unique offerings for…,Data Scientist,Naperville, IL,Data Scientist,Illinois,Midwest
180,Argonne National Laboratory,Experience with data science/machine learning/deep learning methodologies and software frameworks.Comprehensive experience programming in one or more…,Postdoctoral Appointee – Many-Body Perturbation Theory Meets Machine Learning to Discover Single,Lemont, IL,Data Scientist,Illinois,Midwest
181,"SMS Assist, LLC","Work with the product owner, data scientist and various internal data users to understand the business requirements and implement optimal data solutions.","Big Data Engineer, Senior",Chicago, IL,Data Scientist,Illinois,Midwest
182,ADM Tech Services,"Use of Amazon Simple Storage Service (Amazon S3) and Amazon DynamoDB as data stores.Integrate applications and data by using Amazon Kinesis, AWS Lambda, Amazon…","Data Scientist, Advanced Data Analytics",Naperville, IL,Data Scientist,Illinois,Midwest
183,Coyote Logistics,"Senior Data Scientist, Supply Chain.High level of comfort in Python and R.As a senior data scientist in the Supply Chain Research Group, you will play a key…","Senior Data Scientist, Supply Chain",Chicago, IL,Data Scientist,Illinois,Midwest
184,Credit Ninja,Advanced programming skills with Python or R.CreditNinja is seeking a data scientist who will report directly to the Chief Risk Officer focusing on the latest…,Senior Data Scientist/R&D,Chicago, IL,Data Scientist,Illinois,Midwest
185,Loyola University Chicago,"6-10 years of experience as a data scientist.6-10 years of experience as a data scientist.3-5 years of experience as a biostatistician, data scientist.",Research Assistant Professor - Non-Tenure Track Faculty Position,Maywood, IL,Data Scientist,Illinois,Midwest
186,Wolverine Trading,"You will be using large data sets to create trading strategies, improve trading, quantitative research and data mining.Collaborate with other traders and team.",Machine Learning Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
187,devwrx,"4-6 years of Data Science is ideal for this particular role.The ideal candidate will have had professional experience with a scripting language (Python, Ruby,…",Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
188,Strong Analytics,"Integrating with various RDBMS (e.g., Postgres, MySQL) and distributed data stores (e.g., Hadoop).This role thus requires a deep expertise in applying…",Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
189,Clarity Insights,"5+ years of professional work experience working with data integration, data science or data visualization is required.",Data Scientist - Senior Consultant,Chicago, IL,Data Scientist,Illinois,Midwest
190,West Monroe Partners,West Monroe Partners is seeking a Data Scientist to join and help build our emerging Advanced Analytics practice in the Chicago office.,Sr. Data Science Principal,Chicago, IL,Data Scientist,Illinois,Midwest
191,Uptake,"Typical day to day tasks for a data scientist might include:Ability to write sophisticated machine learning and data analysis code in R, Matlab, or Python.",Data Scientist,Chicago, IL,Data Scientist,Illinois,Midwest
192,Wolverine Trading,Acquisition of new data sets and cleaning/maintenance of new and existing data sets.Demonstrated experience working with tick data.,Data Scientist / Quantitative Researcher – High Frequency Futures,Chicago, IL,Data Scientist,Illinois,Midwest
193,Domino Data Lab,"Knowledge of data science workflows.Field Engineers deploy Domino's software, train users, re-develop team processes, integrate data sources, and customize…",Field Engineer,Chicago, IL,Data Scientist,Illinois,Midwest
